rxn_id	startingmat_1_smiles	startingmat_2_smiles	product_1_smiles	cluster
L9017	Oc1cncc(Cl)c1	NC1CCCCC1	Oc1cncc(NC2CCCCC2)c1	2224
L9013	CCOC(=O)c1nnc(SC)nc1Cl	Nc1ccccc1	CCOC(=O)c1nnc(SC)nc1Nc1ccccc1	2225
L9012	Clc1nc2ccccc2o1	Nc1ccccc1	c1ccc(Nc2nc3ccccc3o2)cc1	2226
L9009	Cc1ccc2ccc(Cl)cc2n1	CC(C)(C)OC(=O)NN	Cc1ccc2ccc(NNC(=O)OC(C)(C)C)cc2n1	2227
L9008	COc1ccc(COC(=O)c2ccc(Br)c(F)c2OCc2ccc(OC)cc2)cc1	CC(C)(C)OC(N)=O	COc1ccc(COC(=O)c2ccc(NC(=O)OC(C)(C)C)c(F)c2OCc2ccc(OC)cc2)cc1	2228
L9001	Clc1cnc2cnc(Cl)nc2c1	Cc1nnc(N)s1	Cc1nnc(Nc2ncc3ncc(Cl)cc3n2)s1	2229
L8951	O=[N+]([O-])c1cccnc1Cl	Nc1ncnc2ccsc12	O=[N+]([O-])c1cccnc1Nc1ncnc2ccsc12	2230
L8946	Cc1nc(Cl)cc(Cl)n1	Nc1ncc(-c2ccccc2)s1	Cc1nc(Cl)cc(Nc2ncc(-c3ccccc3)s2)n1	2231
L8940	O=S(=O)(c1ccccc1)n1cc(-c2nc(Cl)ncc2Cl)c2ccccc21	Nc1cccc(N)c1	Nc1cccc(Nc2ncc(Cl)c(-c3cn(S(=O)(=O)c4ccccc4)c4ccccc34)n2)c1	2232
L8912	Clc1ncccn1	Cc1ccccc1C(N)=O	Cc1ccccc1C(=O)Nc1ncccn1	2233
L8904	Cc1[nH]c2c(Cl)nccc2c1C	NC(=O)c1ccccc1	Cc1[nH]c2c(NC(=O)c3ccccc3)nccc2c1C	2234
L8901	Cc1c(Cl)ncnc1OC1CCN(C(=O)OC(C)C)CC1	Cc1nc(S(C)(=O)=O)ccc1N	Cc1nc(S(C)(=O)=O)ccc1Nc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C	2235
L8883	Clc1nc(-c2ccccc2)nc(-c2ccccc2)n1	Nc1ccccc1	c1ccc(Nc2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1	2236
L8878	Cc1cc(Br)c(Br)nc1C	COc1ccc(C)c(N)c1C	COc1ccc(C)c(Nc2nc(C)c(C)cc2Br)c1C	2237
L8876	Cc1cnc(Cl)cc1S(=O)(=O)N(C)C	CC(C)(C)OC(N)=O	Cc1cnc(NC(=O)OC(C)(C)C)cc1S(=O)(=O)N(C)C	2238
L8867	Cc1cnc2ccccc2c1Cl	Cc1cccc(C)c1N	Cc1cccc(C)c1Nc1c(C)cnc2ccccc12	2239
L8865	Cn1nc(-c2ccnc(Cl)n2)cc1C=O	CNC(=O)c1nn(C)c2ccc(N)cc12	CNC(=O)c1nn(C)c2ccc(Nc3nccc(-c4cc(C=O)n(C)n4)n3)cc12	2240
L8847	FC(F)(F)c1ccc2nccc(Cl)c2c1	Nc1cccc2[nH]ncc12	Brc1ccc2nccc(Nc3cccc4[nH]ncc34)c2c1	2241
L8833	Cc1cccnc1Br	NCC(=O)N1CCCC1	Cc1cccnc1NCC(=O)N1CCCC1	2242
L8813	COC(=O)c1nc(Cl)ccc1C	CC(C)(C)OC(N)=O	COC(=O)c1nc(NC(=O)OC(C)(C)C)ccc1C	2243
L8804	Clc1nc(-c2ccccc2)n2nc(-c3ccccc3)nc2c1Br	Cc1ccc(N)cc1	Cc1ccc(Nc2c(Cl)nc(-c3ccccc3)n3nc(-c4ccccc4)nc23)cc1	2244
L8802	Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1	NCC(F)(F)F	Cc1ccc(-c2ncc(NCC(F)(F)F)cc2-c2ccc(S(C)(=O)=O)cc2)cn1	2245
L8799	CC(C)(C)n1nc(-c2ccccc2)c2c(Cl)ccnc21	Nc1ccccc1	CC(C)(C)n1nc(-c2ccccc2)c2c(Nc3ccccc3)ccnc21	2246
L8792	COc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(Cl)c2n1	CC(C)(C)S(N)(=O)=O	COc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(NS(=O)(=O)C(C)(C)C)c2n1	2247
L8775	Clc1ccc2ncnc(Cl)c2n1	CC(C)(C)OC(=O)N1CCC(N)CC1	CC(C)(C)OC(=O)N1CCC(Nc2ncnc3ccc(Cl)nc23)CC1	2248
L8771	Clc1cccc(Cl)c1-n1cc2c(Cl)nccc2n1	NC(=O)C1CC1	O=C(Nc1nccc2nn(-c3c(Cl)cccc3Cl)cc12)C1CC1	2249
L8767	NC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1	CNC(=O)c1cc(Oc2ccc(Br)cc2)ccn1	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1	2250
L8754	COC(=O)c1cccc(Br)c1F	CC(C)(C)OC(N)=O	COC(=O)c1cccc(NC(=O)OC(C)(C)C)c1F	2251
L8745	COc1ccc(Cl)cc1	NC(=O)C1CCCCC1	COc1ccc(NC(=O)C2CCCCC2)cc1	2252
L8738	Cc1cc(Cl)nc(Cl)n1	Nc1nccs1	Cc1cc(Nc2nccs2)nc(Cl)n1	2253
L8724	O=C(/C=C/c1ccc(Sc2ccccc2Br)c(Cl)c1)N1CCOCC1	NCCCN1CCOCC1	O=C(/C=C/c1ccc(Sc2ccccc2NCCCN2CCOCC2)c(Cl)c1)N1CCOCC1	2254
L8699	COC(=O)c1c(-c2ccccc2)nn2cc(Br)ccc12	CC(C)(C)OC(N)=O	COC(=O)c1c(-c2ccccc2)nn2cc(NC(=O)OC(C)(C)C)ccc12	2255
L8685	N#Cc1c[nH]c2nc(Cl)cc(Cl)c12	Cn1ccc(N)n1	Cn1ccc(Nc2cc(Cl)c3c(C#N)c[nH]c3n2)n1	2256
L8635	CCOC(=O)/C=C/c1cnc(Cl)cc1-c1cnn(C)c1	CC(C)(C)OC(N)=O	CCOC(=O)/C=C/c1cnc(NC(=O)OC(C)(C)C)cc1-c1cnn(C)c1	2257
L8618	COc1ccc([N+](=O)[O-])c(Cl)n1	Nc1ccccc1	COc1ccc([N+](=O)[O-])c(Nc2ccccc2)n1	2258
L8616	NC(=O)c1cnc(Cl)cc1NCc1ccccc1	Nc1ccccc1	NC(=O)c1cnc(Nc2ccccc2)cc1NCc1ccccc1	2259
L8615	O=C(Nc1nc2ccc(Cl)nc2s1)C1CC1	CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1cc(N)ccc1F	CC(C)(C)OC(=O)Nc1cc(Nc2ccc3nc(NC(=O)C4CC4)sc3n2)ccc1F	2260
L8613	CS(=O)(=O)c1ccc2c(c1)CCN2c1cc(Cl)ncn1	CC(C)(C)OC(=O)N1CCC(N)CC1	CC(C)(C)OC(=O)N1CCC(Nc2cc(N3CCc4cc(S(C)(=O)=O)ccc43)ncn2)CC1	2261
L8605	COc1nc(-c2ccnc(Cl)c2)cc2cnccc12	NC1CCCCC1	COc1nc(-c2ccnc(NC3CCCCC3)c2)cc2cnccc12	2262
L8598	CNc1cc(Cl)ncn1	CN1CCN(c2ccc(N)cc2)CC1	CNc1cc(Nc2ccc(N3CCN(C)CC3)cc2)ncn1	2263
L8593	Cc1cccc(C)c1Cl	CC(C)(C)N	Cc1cccc(C)c1NC(C)(C)C	2264
L8580	C[Si](C)(C)CCOCn1nc(/C=C/c2ccccn2)c2cc(Br)ccc21	Nc1cc(F)cc(F)c1	C[Si](C)(C)CCOCn1nc(/C=C/c2ccccn2)c2cc(Nc3cc(F)cc(F)c3)ccc21	2265
L8574	Brc1ccccn1	Cc1noc(N)n1	Cc1noc(Nc2ccccn2)n1	2266
L8568	Clc1nccs1	Nc1ccccc1	c1ccc(Nc2nccs2)cc1	2267
L8555	CSc1nc(Cl)cc(Cl)n1	Nc1nccs1	CSc1nc(Cl)cc(Nc2nccs2)n1	2268
L8550	N#Cc1cnc(Cl)c(Cl)c1	Nc1ccc(Cl)cc1	N#Cc1cnc(Nc2ccc(Cl)cc2)c(Cl)c1	2269
L8530	CC(C)(C)OC(=O)c1ccc2c(cnn2C(=O)OC(C)(C)C)c1Br	C[Si](C)(C)c1ccc(N)c(F)c1	CC(C)(C)OC(=O)c1ccc2c(cnn2C(=O)OC(C)(C)C)c1Nc1ccc([Si](C)(C)C)cc1F	2270
L8496	COc1ccc(C(=O)O)cc1-c1nn(COCC[Si](C)(C)C)c2nc(Cl)ccc12	Nc1ccc(F)cc1F	COc1ccc(C(=O)O)cc1-c1nn(COCC[Si](C)(C)C)c2nc(Nc3ccc(F)cc3F)ccc12	2271
L8490	Clc1ccc2ccccc2n1	NC1CCCCC1	c1ccc2nc(NC3CCCCC3)ccc2c1	2272
L8488	Clc1nc(OCc2ccccc2)cnc1Br	COc1ccc(C)c(N)c1C	COc1ccc(C)c(Nc2ncc(OCc3ccccc3)nc2Cl)c1C	2273
L8482	Clc1ncc(Cl)c(Cl)n1	CC(C)S(=O)(=O)c1ccccc1N	CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)ncc1Cl	2274
L8476	Cc1cc(Cl)nc(N)n1	Nc1ccc([N+](=O)[O-])cc1	Cc1cc(Nc2ccc([N+](=O)[O-])cc2)nc(N)n1	2275
L8475	COC(=O)c1cc(Br)c(C#N)s1	NN=C(c1ccccc1)c1ccccc1	COC(=O)c1cc(NN=C(c2ccccc2)c2ccccc2)c(C#N)s1	2276
L8451	Brc1cccc2ccccc12	NN=C(c1ccccc1)c1ccccc1	c1ccc(C(=NNc2cccc3ccccc23)c2ccccc2)cc1	2277
L8447	O=[N+]([O-])c1sc2ccccc2c1Br	Nc1ccccc1	O=[N+]([O-])c1sc2ccccc2c1Nc1ccccc1	2278
L8442	Brc1ccc2nc(Br)ccc2c1	Nc1ccc2cc(Br)ccc2n1	Brc1ccc2nc(Nc3ccc4cc(Br)ccc4n3)ccc2c1	2279
L8426	Brc1ccccc1	N[C@@H](Cc1ccccc1)C(=O)O	O=C(O)[C@H](Cc1ccccc1)Nc1ccccc1	2280
L8416	Fc1cc(Br)cc(Br)c1	CC(N)=O	CC(=O)Nc1cc(F)cc(Br)c1	2281
L8413	Fc1cc(Br)cnc1Cl	CC(C)(C)OC(N)=O	CC(C)(C)OC(=O)Nc1cnc(Cl)c(F)c1	2282
L8398	CCOCOc1c(Br)cccc1C=O	CC(C)N	CCOCOc1c(C=O)cccc1NC(C)C	2283
L8359	O=C(c1ccncc1)c1ccccc1Br	NC(=O)Cc1ccc(F)cc1	O=C(Cc1ccc(F)cc1)Nc1ccccc1C(=O)c1ccncc1	2284
L8314	Cc1cccc(Br)n1	COc1cccc(F)c1N	COc1cccc(F)c1Nc1cccc(C)n1	2285
L8261	COc1cc(N)c(Cl)cc1Cl	COc1cc2cc3c(Cl)c(C#N)cnc3cc2cc1OCCN1CCOCC1	COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl	2286
L8253	Clc1nc2ccccc2n1C1CCCCO1	CCOC(=O)N1CCC(N)CC1	CCOC(=O)N1CCC(Nc2nc3ccccc3[nH]2)CC1	2287
L8223	C[C@H]1CCCN1Cc1cc2cnc(Cl)cc2n1C(=O)OC(C)(C)C	CC(C)(C)OC(N)=O	C[C@H]1CCCN1Cc1cc2cnc(NC(=O)OC(C)(C)C)cc2n1C(=O)OC(C)(C)C	2288
L8209	Clc1cncc(Br)c1	CC(C)(C)c1ccc(CN)cc1	CC(C)(C)c1ccc(CNc2cncc(Cl)c2)cc1	2289
L8207	COC(=O)c1ccncc1Br	Nc1ccccc1Cl	COC(=O)c1ccncc1Nc1ccccc1Cl	2290
L8206	CC(C)NS(=O)(=O)Nc1ccccc1Nc1nc(Cl)ncc1Cl	COc1cc(N2CCOCC2)ccc1N	COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(=O)(=O)NC(C)C)n1	2291
L8202	O=[N+]([O-])c1c(Br)cnn1CC1CCOCC1	Nc1ncccc1C=O	O=Cc1cccnc1Nc1cnn(CC2CCOCC2)c1[N+](=O)[O-]	2292
L8200	CCNc1cc(C)cc(Br)n1	CCc1cccc(CC)c1N	CCNc1cc(C)cc(Nc2c(CC)cccc2CC)n1	2293
L8184	Brc1ccccc1	NCCCCCCCCNc1ccnc2cc(Cl)ccc12	Clc1ccc2c(NCCCCCCCCNc3ccccc3)ccnc2c1	2294
L8174	CC(C)Nc1nc(Cl)nc(-c2cccc(C(F)(F)F)n2)n1	Nc1ccnc(C(F)(F)F)c1	CC(C)Nc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1	2295
L8168	CC(C)(C)OC(=O)n1cnc2ccnc(Cl)c21	CC(C)(C)n1nc([C@H]2CC[C@@H](O)C2)cc1N	CC(C)(C)OC(=O)n1cnc2ccnc(Nc3cc([C@H]4CC[C@@H](O)C4)nn3C(C)(C)C)c21	2296
L8166	Nc1nccc(Cl)n1	Cc1c(-c2ccc(F)cc2)ccnc1N	Cc1c(-c2ccc(F)cc2)ccnc1Nc1ccnc(N)n1	2297
L8165	Cc1cc(C)c(CN(C(=O)OC(C)(C)C)c2cc(Cl)ncn2)cn1	Nc1ccc(Br)cc1	Cc1cc(C)c(CN(C(=O)OC(C)(C)C)c2cc(Nc3ccc(Br)cc3)ncn2)cn1	2298
L8164	CCOC(=O)c1cc(Cl)ncn1	CC(C)(C)OC(=O)N1CCC[C@H]1COc1cccc(N)n1	CCOC(=O)c1cc(Nc2cccc(OC[C@@H]3CCCN3C(=O)OC(C)(C)C)n2)ncn1	2299
L8163	CC(C)(C)c1cnc(CSc2nc(Cl)ncc2Cl)o1	CC(C)(C)OC(=O)N1CCC(C(N)=O)CC1	CC(C)(C)OC(=O)N1CCC(C(=O)Nc2ncc(Cl)c(SCc3ncc(C(C)(C)C)o3)n2)CC1	2300
L8162	CC(C)(C)OC(=O)NCCCNC(=O)c1cccc(Br)n1	CC(C)(C)n1nc(N)cc1[C@H]1CC[C@@H](O)C1	CC(C)(C)OC(=O)NCCCNC(=O)c1cccc(Nc2cc([C@H]3CC[C@@H](O)C3)n(C(C)(C)C)n2)n1	2301
L8108	CC1(NC(=O)OC(C)(C)C)CCN(c2nc(Cl)cc3ncsc23)CC1	CC(C)(C)OC(N)=O	CC1(NC(=O)OC(C)(C)C)CCN(c2nc(NC(=O)OC(C)(C)C)cc3ncsc23)CC1	2302
L8084	Brc1ccncc1	CCOC(=O)c1cc(-c2coc(N)n2)on1	CCOC(=O)c1cc(-c2coc(Nc3ccncc3)n2)on1	2303
L8073	Clc1nccc(Nc2cc(C3CCCC3)n[nH]2)n1	CCOC(=O)c1ccc(N)cc1	CCOC(=O)c1ccc(Nc2nccc(Nc3cc(C4CCCC4)n[nH]3)n2)cc1	2304
L8067	CN(c1cc(Cl)ncn1)C1CCCCC1	Nc1ccccn1	CN(c1cc(Nc2ccccn2)ncn1)C1CCCCC1	2305
L8065	Clc1ncccn1	Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCc2cc(S(N)(=O)=O)ccc21	Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCc2cc(S(=O)(=O)Nc3ncccn3)ccc21	2306
L8028	CNC(=O)c1ccccc1Nc1nc(Cl)nc2c1ccn2COCC[Si](C)(C)C	COc1cc(C#N)ccc1N	CNC(=O)c1ccccc1Nc1nc(Nc2ccc(C#N)cc2OC)nc2c1ccn2COCC[Si](C)(C)C	2307
L8025	N=C(N)NCCC[C@@H]1NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)NC1=O	Cc1ccc(N)cc1	Cc1ccc(Nc2ccc3c(/C=C4\NC(=O)[C@H](CCCNC(=N)N)NC4=O)c[nH]c3c2)cc1	2308
L8020	Brc1ccc2ncccc2c1	NCC1CNCCNCCCNCCN1	c1cnc2ccc(NCC3CNCCNCCCNCCN3)cc2c1	2309
L8011	CC(C)(C)OC(=O)N[C@H]1CCCC[C@H]1Nc1nc(Cl)c(C#N)cc1Cl	Cc1cccc(N)c1	Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3NC(=O)OC(C)(C)C)c(Cl)cc2C#N)c1	2310
L7982	Cn1nc2c(Br)ccc(Br)c2n1	Nc1ncc(C2OCCO2)cn1	Cn1nc2c(Br)ccc(Nc3ncc(C4OCCO4)cn3)c2n1	2311
L7981	Cc1cccnc1Br	Cc1ccc(C2(N)CCCC2)cc1	Cc1ccc(C2(Nc3ncccc3C)CCCC2)cc1	2312
L7961	COc1ccc2nc(C=Cc3ccc([N+](=O)[O-])cc3)cc(Cl)c2c1	CCN(CC)CCCC(C)N	CCN(CC)CCCC(C)Nc1cc(C=Cc2ccc([N+](=O)[O-])cc2)nc2ccc(OC)cc12	2313
L7960	Cc1cncc(C(O)c2ccc(Br)nc2)c1	NC1CC1	Cc1cncc(Cc2ccc(NC3CC3)nc2)c1	2314
L7938	CC(C)[C@H]1COC(=O)N1c1ccnc(Br)c1	C[C@H](N)c1ccccc1	CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2ccccc2)c1	2315
L7935	Brc1cccc2ccccc12	COc1cc(-c2cn(CCN)nn2)ccc1-n1cnc(C)c1	COc1cc(-c2cn(CCNc3cccc4ccccc34)nn2)ccc1-n1cnc(C)c1	2316
L7890	Clc1ncc(Cl)c(-c2cnn3ccccc23)n1	Cn1nc(N)cc1NC(=O)OC(C)(C)C	Cn1nc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)cc1NC(=O)OC(C)(C)C	2317
L7878	COC(=O)c1ccc(S(C)(=O)=O)cc1Br	CCN	CCNc1cc(S(C)(=O)=O)ccc1C(=O)OC	2318
L7872	Brc1cccnc1	NC12CC3CC(CC(C3)C1)C2	c1cncc(NC23CC4CC(CC(C4)C2)C3)c1	2319
L7865	COc1ccc(CN(Cc2ccc(OC)cc2)c2nc(C)nc(-c3ccncc3Cl)n2)cc1	COc1ccc(N)cn1	COc1ccc(CN(Cc2ccc(OC)cc2)c2nc(C)nc(-c3ccncc3Nc3ccc(OC)nc3)n2)cc1	2320
L7849	Nc1ncc(-c2cc(Cl)nc(N3CCOCC3)n2)cn1	CN1CCC(Oc2ccc(N)cn2)CC1	CN1CCC(Oc2ccc(Nc3cc(-c4cnc(N)nc4)nc(N4CCOCC4)n3)cn2)CC1	2321
L7846	Clc1cc(Cl)ncn1	NCCCN	NCCCNc1cc(Cl)ncn1	2322
L7843	Clc1ccc2ccccc2n1	NN=Cc1ccccc1	C(=NNc1ccc2ccccc2n1)c1ccccc1	2323
L7842	Brc1cccnc1Br	Nc1ncnc2ccccc12	Brc1cccnc1Nc1ncnc2ccccc12	2324
L7829	Brc1cnc2ccccc2c1	CC(C)(N)CCc1nc(-c2ccc(F)cc2Cl)no1	CC(C)(CCc1nc(-c2ccc(F)cc2Cl)no1)Nc1cnc2ccccc2c1	2325
L7826	Cn1nc(C(C)(C)C)c2c(Cl)c3ccccc3nc21	NC1CCCCC1	Cn1nc(C(C)(C)C)c2c(NC3CCCCC3)c3ccccc3nc21	2326
L7802	Fc1ccc(Br)nc1	Nc1c(-c2ccccn2)nc2ccccn12	Fc1ccc(Nc2c(-c3ccccn3)nc3ccccn23)nc1	2327
L7801	Cn1ccnc1/N=N/c1ccc(Br)cc1	CC(C)(C)OC(N)=O	Cn1ccnc1/N=N/c1ccc(NC(=O)OC(C)(C)C)cc1	2328
L7800	N#Cc1ccc2c(Cl)ccnc2c1	CC(C)(C)OC(=O)NCc1cccc(CN)c1	CC(C)(C)OC(=O)NCc1cccc(CNc2ccnc3cc(C#N)ccc23)c1	2329
L7798	Brc1ccc2onc(CC3CC3)c2c1	CN1C(=O)COc2cc(N)ccc21	CN1C(=O)COc2cc(Nc3ccc4onc(CC5CC5)c4c3)ccc21	2330
L7794	CCc1nnc2c(C)cc(Br)cn12	CN1C(=O)COc2cc(N)ccc21	CCc1nnc2c(C)cc(Nc3ccc4c(c3)OCC(=O)N4C)cn12	2331
L7776	COc1ccc(N)c(Cl)c1	Brc1cnc2ccccc2n1	COc1ccc(Nc2cnc3ccccc3n2)c(Cl)c1	2332
L7741	Clc1ncccn1	COc1ccc(NC(=O)c2cccc(N)c2)cn1	COc1ccc(NC(=O)c2cccc(Nc3ncccn3)c2)cn1	2333
L7730	Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1Br	CC(C)(C)OC(N)=O	Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1NC(=O)OC(C)(C)C	2334
L7729	N#Cc1c(-c2ccccc2)cc(Cl)nc1Cl	CC(C)(C)OC(N)=O	CC(C)(C)OC(=O)Nc1cc(-c2ccccc2)c(C#N)c(Cl)n1	2335
L7728	CC(C)(C)Sc1cc(-c2ccccc2)cc(Cl)n1	CC(C)(C)OC(N)=O	CC(C)(C)OC(=O)Nc1cc(-c2ccccc2)cc(SC(C)(C)C)n1	2336
L7727	Nc1c(-c2ccccn2)nc2ccc(Cl)cn12	Brc1ccc2c(c1)OCCO2	Clc1ccc2nc(-c3ccccn3)c(Nc3ccc4c(c3)OCCO4)n2c1	2337
L7726	Brc1ccccn1	Cc1ccn2c(N)c(-c3ccccn3)nc2c1	Cc1ccn2c(Nc3ccccn3)c(-c3ccccn3)nc2c1	2338
L7724	FC(F)(F)c1ccc2c(Cl)nc(C(F)(F)F)nc2n1	Nc1ccc(C(F)(F)F)cn1	FC(F)(F)c1ccc(Nc2nc(C(F)(F)F)nc3nc(C(F)(F)F)ccc23)nc1	2339
L7697	O=C(c1cc(-c2ccccc2)nc2c(Br)cccc12)N1CCOCC1	COc1ccc(CN)cc1	COc1ccc(CNc2cccc3c(C(=O)N4CCOCC4)cc(-c4ccccc4)nc23)cc1	2340
L7678	Cc1cc(Br)cc(C)n1	CC(C)c1ccccc1N	Cc1cc(Nc2ccccc2C(C)C)cc(C)n1	2341
L7673	FC(F)(F)c1ccccc1Cl	CCCCN	CCCCNc1ccccc1C(F)(F)F	2342
L7632	Clc1cccc(Br)c1	NCc1ccncc1	Clc1cccc(NCc2ccncc2)c1	2343
L7616	COC(=O)c1nc(Br)c(N2CCCCCC2)nc1NC(=O)OC(C)(C)C	Nc1ncccn1	COC(=O)c1nc(Nc2ncccn2)c(N2CCCCCC2)nc1NC(=O)OC(C)(C)C	2344
L7606	Brc1ccc2nccc(-c3ccncc3)c2n1	CS(=O)(=O)c1cccc(N)c1	CS(=O)(=O)c1cccc(Nc2ccc3nccc(-c4ccncc4)c3n2)c1	2345
L7605	CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ncnc(Cl)c1Cl	Nc1cc(Cl)c2n(c1=O)C1(CCCCC1)NC2=O	CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ncnc(Nc2cc(Cl)c3n(c2=O)C2(CCCCC2)NC3=O)c1Cl	2346
L7591	CN1CCN(c2cc(Cl)nc(C3CCCN3C(=O)OC(C)(C)C)n2)CC1	Cc1cc(N)n(C(=O)OC(C)(C)C)n1	Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C3CCCN3C(=O)OC(C)(C)C)n2)n[nH]1	2347
L7587	Nc1ccc(F)c(Cl)c1	CC(C)(C)OC(=O)n1nc(Br)c2ncccc21	CC(C)(C)OC(=O)n1nc(Nc2ccc(F)c(Cl)c2)c2ncccc21	2348
L7578	O=C(CCc1ccc(Cl)cc1)N(Cc1ccccc1)Cc1ccccc1	CC(C)(C)C(N)=O	CC(C)(C)C(=O)Nc1ccc(CCC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1	2349
L7572	Cc1cc(OCCCOCc2c3ccccc3cc3ccccc23)cc(C)c1Br	CC(C)c1cccc(C(C)C)c1NCCN	Cc1cc(OCCCOCc2c3ccccc3cc3ccccc23)cc(C)c1NCCNc1c(C(C)C)cccc1C(C)C	2350
L7570	COc1ccc(-c2cccc3nc(Cl)nn23)cc1	CC(=O)Nc1ccc(N)cc1	COc1ccc(-c2cccc3nc(Nc4ccc(NC(C)=O)cc4)nn23)cc1	2351
L7567	Clc1cnnc2ccccc12	CC(C)(C)OC(=O)N1CCC(N)CC1	CC(C)(C)OC(=O)N1CCC(Nc2cnnc3ccccc23)CC1	2352
L7561	CS(=O)(=O)Nc1ccccc1Nc1nc(Cl)ncc1F	C#CCCCC(=O)Nc1ccc(C(=O)c2ccc(N)cc2)cc1	C#CCCCC(=O)Nc1ccc(C(=O)c2ccc(Nc3ncc(F)c(Nc4ccccc4NS(C)(=O)=O)n3)cc2)cc1	2353
L7545	Cc1ccc2c(Cl)cccc2n1	Cc1ccc(Sc2ccccc2)c(N)c1	Cc1ccc(Sc2ccccc2)c(Nc2cccc3nc(C)ccc23)c1	2354
L7543	Nc1ncc2c(n1)-c1ccc(Cl)cc1NC(=O)C2	CN(C)CC#Cc1cncc(Br)c1	CN(C)CC#Cc1cncc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)c1	2355
L7514	Clc1ccnc2ccccc12	CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(N)=O)CC1	CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)Nc2ccnc3ccccc23)CC1	2356
L7507	CC(C)N(C(=O)c1cc(Cl)nc(Cl)c1)C(C)C	COc1cccc(N)c1	COc1cccc(Nc2cc(C(=O)N(C(C)C)C(C)C)cc(Cl)n2)c1	2357
L7505	COc1ccc2ncc(C#N)c(Cl)c2c1	NC1CCCCC1	COc1ccc2ncc(C#N)c(NC3CCCCC3)c2c1	2358
L7488	Brc1ccc(Br)nc1	Nc1ccc(F)cc1F	Fc1ccc(Nc2ccc(Br)cn2)c(F)c1	2359
L7482	FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1	CCC(C)N	CCC(C)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1	2360
L7467	Cc1cnc(Cl)nc1C	Nc1ccc(N2C(=O)[C@H]3C=C[C@@H]2C3)cc1	Cc1cnc(Nc2ccc(N3C(=O)[C@H]4C=C[C@@H]3C4)cc2)nc1C	2361
L7465	Cc1cnc(Cl)nc1C	[2H]c1c([2H])c([2H])c(N)c([2H])c1[2H]	[2H]c1c([2H])c([2H])c(Nc2ncc(C)c(C)n2)c([2H])c1[2H]	2362
L7417	Cc1ccc2cccc(Cl)c2n1	CCN(CC)CCCN	CCN(CC)CCCNc1cccc2ccc(C)nc12	2363
L7403	CC(C)(C)OC(=O)N1CCC(N(C(=O)C#Cc2ccc(Br)cc2)C(F)(F)F)CC1	COC(=O)[C@@H](N)C(C)C	COC(=O)[C@@H](Nc1ccc(C#CC(=O)N(C2CCN(C(=O)OC(C)(C)C)CC2)C(F)(F)F)cc1)C(C)C	2364
L7397	Cc1ccc2ccc(Br)cc2n1	CC(C)(C)S(N)=O	Cc1ccc2ccc(NS(=O)C(C)(C)C)cc2n1	2365
L7368	Brc1nnccc1-c1ccccc1	Nc1ccc(F)cc1	Fc1ccc(Nc2nnccc2-c2ccccc2)cc1	2366
L7355	Brc1ccccc1C12C[C@H]3C[C@H](C1)C[C@@H](C2)C3	N[C@@H](c1ccccc1)[C@@H](N)c1ccccc1	N[C@@H](c1ccccc1)[C@@H](Nc1ccccc1C12C[C@H]3C[C@H](C1)C[C@@H](C2)C3)c1ccccc1	2367
