ligand_1_name	buried_volume_2.0A	buried_volume_3.5A	buried_volume_5.0A	quadrant_buried_volume_ligand_max	quadrant_buried_volume_ligand_range_max	quadrant_total_volume_ligand_min	quadrant_total_volume_ligand_range_max	pyramidalization_alpha	sterimol_ligand_B1	sterimol_ligand_B5	buried_sterimol_ligand_L	buried_sterimol_ligand_B1	buried_sterimol_ligand_B5	distance_Pd_N	distance_Pd_C	distance_Pd_O	distance_avg_amine_N_H	distance_amine_N_C	distance_carb_C_OH	distance_carb_C_O	distance_carb_OH_O	homo_lumo	partial_charge_metal	partial_charge_phosphine	partial_charge_amine_nitrogen	partial_charge_carbon	partial_charge_carboxylic_oxygen	partial_charge_carbonyl_oxygen	partial_charge_avg_amine_proton	partial_charge_amine_carbon	partial_charge_carbonyl_carbon	fukui_f_plus_amine_nitrogen	fukui_f_minus_amine_nitrogen	fukui_f_plus_aryl_carbon	fukui_f_minus_aryl_carbon	fukui_f_plus_carb_oh	fukui_f_minus_carb_oh	fukui_f_plus_avg_amine_proton	fukui_f_minus_avg_amine_proton	global_nucleophilicity	bond_order_Pd_P	bond_order_Pd_N	bond_order_Pd_C	bond_order_Pd_O	mlep_Pd_C	mlep_Pd_O	num_conformers	min_buried_volume_2.0A	min_buried_volume_ipso_2.5A	min_buried_volume_ipso_3.5A	min_quadrant_buried_volume_ligand_max	min_quadrant_buried_volume_ligand_range_max	min_quadrant_total_volume_ligand_max	min_quadrant_total_volume_ligand_range_max	min_P_int_phosphine	min_P_int_ipso_carbon	min_pyramidalization_alpha	min_sasa_phosphine_area	min_sterimol_ligand_L	min_sterimol_ligand_B1	min_sterimol_ligand_B5	min_buried_sterimol_ligand_L	min_buried_sterimol_ligand_B1	min_buried_sterimol_ligand_B5	min_distance_Pd_P	min_distance_Pd_C	min_distance_Pd_O	min_distance_avg_amine_N_H	min_distance_amine_N_C	min_distance_carb_C_OH	min_distance_carb_C_O	min_distance_carb_OH_O	min_homo_lumo	min_partial_charge_metal	min_partial_charge_phosphine	min_partial_charge_amine_nitrogen	min_partial_charge_carbon	min_partial_charge_carboxylic_oxygen	min_partial_charge_carbonyl_oxygen	min_partial_charge_avg_amine_proton	min_partial_charge_amine_carbon	min_partial_charge_carbonyl_carbon	min_fukui_f_plus_amine_nitrogen	min_fukui_f_minus_amine_nitrogen	min_fukui_f_plus_aryl_carbon	min_fukui_f_minus_aryl_carbon	min_fukui_f_plus_carb_oh	min_fukui_f_minus_carb_oh	min_fukui_f_plus_avg_amine_proton	min_fukui_f_minus_avg_amine_proton	min_global_nucleophilicity	min_tolman_electronic_parameter	min_bond_order_Pd_N	min_bond_order_Pd_C	min_bond_order_Pd_O	min_mlep_Pd_P	min_mlep_Pd_N	max_buried_volume_2.0A	max_buried_volume_3.5A	max_buried_volume_5.0A	max_buried_volume_ipso_2.5A	max_buried_volume_ipso_3.5A	max_quadrant_buried_volume_ligand_max	max_quadrant_buried_volume_ligand_range_max	max_quadrant_total_volume_ligand_max	max_quadrant_total_volume_ligand_min	max_P_int_ligand	max_P_int_phosphine	max_P_int_ipso_carbon	max_pyramidalization_alpha	max_sasa_ligand_area	max_sasa_phosphine_area	max_sterimol_ligand_L	max_sterimol_ligand_B1	max_sterimol_ligand_B5	max_buried_sterimol_ligand_L	max_buried_sterimol_ligand_B1	max_buried_sterimol_ligand_B5	max_distance_Pd_P	max_distance_Pd_N	max_distance_Pd_C	max_distance_Pd_O	max_distance_avg_amine_N_H	max_distance_amine_N_C	max_distance_carb_C_OH	max_distance_carb_C_O	max_distance_carb_OH_O	max_homo_lumo	max_partial_charge_metal	max_partial_charge_phosphine	max_partial_charge_amine_nitrogen	max_partial_charge_carbon	max_partial_charge_carboxylic_oxygen	max_partial_charge_carbonyl_oxygen	max_partial_charge_avg_amine_proton	max_partial_charge_amine_carbon	max_partial_charge_carbonyl_carbon	max_fukui_f_plus_amine_nitrogen	max_fukui_f_minus_amine_nitrogen	max_fukui_f_minus_aryl_carbon	max_fukui_f_plus_carb_oh	max_fukui_f_minus_carb_oh	max_fukui_f_plus_avg_amine_proton	max_fukui_f_minus_avg_amine_proton	max_global_electrophilicity	max_bond_order_Pd_N	max_bond_order_Pd_C	max_bond_order_Pd_O	product_1_yield	buchwald-type
L-055	9.649494100542857	62.73549198724521	175.58785053465903	44.42979710036628	28.546812184383807	21.799123697810582	188.5688693410222	30.642699430253625	4.812106734609618	11.211370981509768	7.368318958770944	4.615382187447397	7.842329206366524	2.2286602471809043	1.983834531312878	2.117220230835325	1.0164169092690925	1.4805023470249086	1.272441370982822	1.2408543682162545	2.20798828915924	8.898103084300343	0.0906616852808527	0.6053435002448024	0.0226643592508925	0.0091342642468424	-0.1822946284688847	-0.258910935709257	0.0447584070840708	-0.0632906524602245	-0.0847986025887259	-0.0098167881678816	-0.0291754717547175	0.0080751407514075	-0.0110522705227052	0.0009257992579925	0.0182180821808218	0.0091494814948149	0.0223913789137891	-5.154701251012511	0.8532087420874207	0.2883249792497925	0.7919920339203392	0.4336003300033	2.083725445085416	0.888328516179439	22	8.903342816475206			44.19470117508851	22.88648564935006	153.1517863935636	135.311324370525	27.83090020579865		25.289960384370847	3.5299899896748888	6.9285415122413845	4.108568921440565	10.82993095883855	6.9285415122413845	4.108568921440565	7.796275499942747	2.3404862673855167	1.977869370255756	2.060076822610821	1.01598	1.4769595670242013	1.2709757895148623	1.2299205855187998	2.202968956610808	7.8531375	0.08277124	0.58788327	0.00827839	-0.00787708	-0.21261583	-0.27144158	0.0286	-0.08209199	-0.09429619	-0.018	-0.032	0.005	-0.014	-0.004	0.008	0.0075	0.019	-5.2654	2066.25976683	0.2657	0.7847	0.4171	0.9768676896764448	0.6395244649993933	10.991247024956024	79.6006655385744	227.2292950399976			44.610971227571895	32.04651861329339	245.79120316487425	35.23008937685529	20.79392936059977	31.5551693173634		31.767316654532696	577.0534261249038	7.579978504740971	10.601924453153856	5.777643926501156	11.454486860674091	7.5538568005576	4.739674920229682	7.973754490172074	2.418840591927119	2.314210859972288	2.0000455984823198	2.133905433427456	1.02195	1.4841933215876992	1.276466039034793	1.2442145262639284	2.246830084398988	9.08373799	0.11772377	0.6091695	0.03129576	0.01623228	-0.17535175	-0.20867871	0.05227	-0.05727661	-0.07815376	-0.009	-0.021	-0.009	0.002	0.031	0.0115	0.0235	1.3072	0.3186	0.7966	0.487	6.0	0
L-057	9.433959611480503	60.58575071983792	172.41256485698412	44.509087082253465	21.440535789355582	34.49529805492978	225.95556845469912	31.25272805102624	4.7491309344589725	10.588339693763034	6.957234828651206	4.734206550795951	7.96921597617269	2.122145966963588	2.005899967726654	2.1068879736174644	1.0197439640000003	1.472807481105051	1.2753044876140518	1.2339749955058243	2.2377786542947806	8.179946916314602	0.1148019346368	0.6553901710552	0.0681890358426	-0.0632939367024	-0.2701124443266001	-0.2133707356924	0.0490016	-0.0673720105276	-0.0853418921138	-0.00402112	-0.02937022	-0.00197888	-0.00698944	-0.00398944	0.0193491	0.0015264	0.01680961	-5.193532698	0.882844288	0.423247156	0.7999161160000001	0.4011026200000001	1.852959765736729	1.238917648743892	3	9.425859776421442	64.26298782910004	156.11277463246685	44.50847257143277	21.277884290758507	259.2675043583728	224.96954612193576	29.123893925452087	61.797297134874086	31.247950806922308	6.089982730062339	9.40376887657133	4.730913596095496	10.572072181215423	6.954363930230761	4.729324994782055	7.918937334334539	2.3271424272056005	1.9982870425211696	2.1043467723891878	1.01953	1.4727553638374575	1.2749636513984703	1.2335842015912208	2.2342009091819373	8.03179728	0.11424431	0.64945959	0.06476955	-0.07318239	-0.27053355	-0.22795712	0.04887	-0.06743308	-0.0890581	-0.006	-0.03	-0.002	-0.007	-0.004	0.014	0.0015	0.0165	-5.2601	2067.27118291	0.4142	0.7996	0.4003	1.2257993269117586	0.8840432468229189	9.530795894671511	61.20634038021961	172.72146706168064	64.34715467877176	156.2079519560246	44.50951847608725	21.55086540557801	277.22879819591003	34.802608755813786	21.93461524215732	29.893771296017675	62.54987248530144	31.62872712225471	601.4136822849778	6.5999812838114025	9.538166590665412	4.82117453659351	11.416125748973924	7.043864522442132	4.791258690061168	7.970146320358864	2.331532874037699	2.135327323452036	2.006255561076012	2.108328958754408	1.01977	1.4767934774855742	1.276349806927506	1.2342467433751036	2.2378895263108096	8.1844285	0.12819934	0.65584379	0.06841854	-0.06293835	-0.25897321	-0.21192826	0.05243	-0.06250174	-0.08420852	-0.004	-0.026	-0.006	-0.003	0.02	0.004	0.018	1.7808	0.4237	0.8067	0.4078	7.6	1
L-058	8.840497592161949	54.29853814593079	155.8913909661097	43.796448786120266	25.91360557095545	28.61591849691289	130.13690594776918	29.151053365174253	4.59773975757637	11.317469500656047	7.5723022393364126	4.336165589142168	7.681740210258115	2.220032419837024	1.988906167400698	2.11790279648025	1.0164527309	1.482007126169708	1.271521034298693	1.24195781048945	2.208717690813049	9.0111769104985	0.0969416323999	0.5980121346495999	0.0171991528258	0.0054570606022	-0.1883993394512	-0.2587385879035	0.0446202745999999	-0.0664400962046	-0.0909240923757999	-0.01401389	-0.0299629599999999	0.01700463	-0.0109999999999999	0.00296296	0.01912964	0.0134976849999999	0.0224768499999999	-5.166996775	0.863940281	0.2945203639999999	0.7947037039999999	0.4317143529999999	1.9819053206221853	0.8953625128163707	2	8.837352061699386			43.79621150173131	25.90496648218181	149.1755058424982	125.12185161007012	27.092946935223623		23.22817469244405	8.50997586745985	8.060802310411981	4.596374386372911	11.16433217335346	7.570667506248608	4.3348423978993385	7.68068055402109	2.345708580135328	1.984515510763288	2.099953830131277	1.01489	1.4819866336671297	1.2715137893058035	1.2307109477037357	2.20856002545072	7.89085906	0.0967872	0.59800031	0.00513493	-0.00710855	-0.22773461	-0.25882325	0.03608	-0.066535	-0.09093259	-0.017	-0.03	0.017	-0.011	-0.005	0.019	0.013	0.0175	-5.2093	2063.79493768	0.2774	0.7947	0.4317	1.1773663688697955	0.6044985402364462	9.5167322911947	56.85746882688822	165.5141615352495			43.84746082980087	27.77086038577565	158.79737369282913	28.63714003618428	19.66116804514462	27.664150350827818		29.178603852183848	577.1204421386242	9.35997345704161	8.38158183780148	4.891270974592968	11.318181824541048	7.923741607286322	4.620628843434858	7.909547991823486	2.354166739646829	2.2497857079543766	1.988926590700809	2.1179862867544155	1.01646	1.48641266014194	1.27307858258643	1.2420101256834963	2.2426130194743608	9.01638811	0.13014193	0.60055423	0.01725527	0.00551551	-0.18821637	-0.2405377	0.04466	-0.04603742	-0.08909725	-0.014	-0.022	-0.011	0.003	0.047	0.0135	0.0225	1.1893	0.2946	0.7955	0.4348	24.0	0
L-059	9.120125446738124	60.70940305776395	176.73846021614966	44.25742434884189	23.344687348685103	56.305115052326265	110.07124242845508	23.0837766375777	5.993400779681766	11.240792666163784	7.650348765934128	5.49187621072142	7.892473194003172	2.2247655399953112	1.988981202438113	2.120872138502341	1.0165489645896462	1.4806757259972745	1.2725159158200574	1.2425349824233338	2.2068738891826176	9.07911978674907	0.0896649408901089	0.6092833190807908	0.0143433850120501	0.0084074821853218	-0.1858243661838618	-0.2661030929369293	0.0465023513235132	-0.0602279850247502	-0.0861903050909509	-0.0112563025630256	-0.0294999449994499	0.0126013360133601	-0.0107897178971789	0.0030393903939039	0.0181148511485114	0.0106358013580135	0.0214614096140961	-5.18369166691667	0.8966626196261963	0.2895106791067911	0.7892177121771217	0.4267331803318033	1.993546043281042	0.9155894391130251	23	8.929306392124706			43.69162103628322	21.06451974124441	153.12741695198406	100.24166715073518	27.9403259713782		22.270471556784475	5.809983524082462	7.859485924404325	4.86187071691956	10.717531129594793	7.342169482345096	4.86187071691956	7.788311814039111	2.3211876857475096	1.9807654854917311	2.059939602299185	1.01548	1.4729053071481315	1.2707047146501165	1.2303271000621068	2.20252904324184	8.34315179	0.08723742	0.59845151	0.00589028	-0.01183334	-0.20661872	-0.27373437	0.02965	-0.08839281	-0.1015841	-0.015	-0.03	0.009	-0.012	-0.001	0.011	0.01	0.016	-5.3048	2066.92122796	0.2562	0.7845	0.4168	1.3018033943420515	0.6237953693251522	9.964603971148616	62.384029021165055	178.34159677201055			44.38505582220403	27.048140269529384	178.19341840336318	60.81191067500183	20.57368784925238	29.078553713775317		23.90435687833278	596.7913495538984	8.359976292827769	8.323080992040792	6.623249636531666	11.38099642392447	7.851498212232282	5.5570135433416095	7.963995326989957	2.34517162025601	2.3049983131619096	1.99733466365626	2.133259261733229	1.02047	1.4845967019296729	1.276271674073962	1.243761160360366	2.242187427399492	9.30126152	0.11025715	0.6180427	0.01826921	0.01120195	-0.1737643	-0.22639334	0.06079	-0.05495033	-0.07979017	-0.01	-0.021	-0.009	0.004	0.022	0.0125	0.0225	1.2166	0.3182	0.7913	0.4827	9.2	0
L-060	9.359247620521067	57.36114082813802	173.0265112897724	43.85971282587008	30.264755391601657	26.5695321056158	138.53428099571113	26.37398365171041	5.246124381005483	11.102489636544302	7.146096188621479	4.929657214931922	7.951043599618403	2.202076367492402	1.9819081186758332	2.125464731480532	1.016940799507995	1.480485937290947	1.2719068405237035	1.2433784658616849	2.208231838416099	8.981597914892651	0.0993854950476504	0.6148164802625027	0.020602675401854	-0.0023151191118911	-0.1902503121462214	-0.2716820523427234	0.0440767634676346	-0.0605962738656386	-0.0872376363331633	-0.0098117881178811	-0.0314576645766457	0.0088416484164841	-0.0111190511905119	0.0014082940829408	0.0188676186761867	0.0095038350383503	0.0231571065710657	-5.160612811128112	0.9101191461914622	0.2990316223162231	0.7905068450684507	0.420169638696387	2.085935458915401	0.9045317008541898	8	8.928224576472644			42.87581540578816	25.98027161730443	157.53727048448587	91.47171436228986	28.36997500405568		22.740595845653747	8.549975754028395	7.558997432146562	4.9527925520343725	10.897519262532953	7.027426787241335	4.851676911546847	7.899382782906209	2.297993146169116	1.9764499371846072	2.109987182109043	1.0155	1.478903294694304	1.270590781023018	1.2417970736090167	2.205995097741027	8.7107699	0.09275249	0.60899163	0.01669447	-0.00602685	-0.19793248	-0.28088569	0.03979	-0.0640928	-0.09332835	-0.014	-0.032	0.008	-0.012	0.0	0.015	0.009	0.0225	-5.1715	2064.99790509	0.279	0.7888	0.4143	1.4559251182485025	0.7824033213186397	9.47129603380807	59.34985961851609	179.29514063031843			44.327531066207584	33.296374675398006	170.68052264306365	66.06555612219601	20.981150773108286	29.52632048572355		28.01121141407612	637.0622457836115	10.18997110333911	8.229075800035568	6.016234297543642	11.403977998851744	7.315705841210179	5.235940717105656	7.971520287111175	2.3382306884703934	2.2468597697382835	1.9859389583344047	2.131850881583945	1.01737	1.4829716056128313	1.2730175378062798	1.244975839069249	2.2110639102998197	9.17781661	0.10327051	0.61701718	0.02221108	0.00583792	-0.17858056	-0.25926601	0.04771	-0.0571953	-0.08167487	-0.008	-0.03	-0.009	0.003	0.021	0.0105	0.024	1.2467	0.3056	0.7951	0.4328	6.0	0
L-061	9.803022402908258	57.89510878257478	166.3574271869458	43.46658628593941	28.698367989104888	28.53632037240936	154.92739967865148	24.053279191799373	5.225542986413539	11.269952576179454	7.798545989479418	5.09861723639661	7.953783661834388	2.1977208932873094	1.9857861912751624	2.112966343614512	1.0167663772724542	1.4802049703477282	1.2725627570820353	1.2414806389825004	2.210776661177757	8.403038196296473	0.0994587293367132	0.6130999189996199	0.0177344891668166	-0.0040752134526309	-0.1915193702187956	-0.2667774762290753	0.0479752589948201	-0.0630790825172496	-0.0902376007246855	-0.0115058298834023	-0.0303784524309513	0.0049491210175796	-0.0111384372312553	0.0025411091778164	0.0177878042439151	0.0093991470170596	0.0231415371692566	-5.17922735545289	0.9320838233235336	0.3009936631267374	0.7852768334633305	0.4301205485890281	2.0578106576068174	0.8841214820874037	24	8.778934016488005	61.57071404276535	137.55215063404958	42.96890092003695	24.164581137125676	139.11701883053348	73.59977514387765	27.025990118612725	33.65769343527314	19.470736575805137	6.619981227095676	7.634981895241582	4.915602578178612	10.430567963035772	7.204515401878281	4.7084576769340245	7.869129869265407	2.281592793486518	1.9763770552139368	2.067187697113164	1.01626	1.4744641841481605	1.2709893736151343	1.2295207553533551	2.20097719331191	8.03583456	0.08977961	0.60544753	0.00711847	-0.02340625	-0.2205289	-0.28273829	0.03294	-0.08681134	-0.0964538	-0.016	-0.032	0.001	-0.014	-0.001	0.002	0.0075	0.019	-5.2895	2065.74651895	0.2861	0.7677	0.4133	1.5650926416928528	0.7739807616479953	11.826408708348351	70.75126625701189	196.66222893276824	62.74159211604665	147.70370121044078	43.99493338608266	34.03269155215253	196.05621908118303	65.51724368665583	20.944719990166085	30.220957215367363	41.02649733784827	27.79688181094749	601.662372598494	12.399964836251709	10.187366978883476	5.926909611039045	11.413588946706897	8.192420296147326	5.385646213698992	7.991825278651399	2.32591182228709	2.2298190535772417	1.998082622660016	2.138468756895757	1.02085	1.4832244913729018	1.277157465679328	1.2449309089556186	2.244659483711492	8.80095541	0.12134688	0.62028821	0.02077573	0.00112219	-0.17791286	-0.21983882	0.06281	-0.05229554	-0.07826857	-0.01	-0.022	-0.005	0.004	0.024	0.0125	0.024	1.436	0.337	0.7936	0.4763	1.8	1
L-062	9.522141369455012	55.659907997507645	172.96914079111127	43.674886561811526	32.30171934898671	52.13943565287475	200.94229211788547	18.11290483068662	5.525189872605726	11.514516754078572	7.909686378234761	5.141964326249851	7.936941457136258	2.191398221292628	1.9998828849545145	2.133068668052549	1.01504	1.4808126790822655	1.2724375840909556	1.2413668769376875	2.2003088421040604	8.04945889	0.10320574	0.62072222	0.02464884	0.01000461	-0.20863988	-0.23146915	0.0593	-0.07984634	-0.08958908	-0.011	-0.024	-0.009	-0.01	0.006	0.028	0.005	0.019	-5.3895	0.9054	0.3141	0.7735	0.4085	1.932543506117775	0.4421568156017366	1	9.522141369455012	64.19054041419274	160.6718730213489	43.674886561811526	32.30171934898671	253.0817277707602	200.94229211788547	29.85690690763556	47.39463296008681	18.11290483068662	14.189959760194505	10.614408401635922	5.525189872605726	11.514516754078572	7.909686378234761	5.141964326249851	7.936941457136258	2.31447213373601	1.9998828849545145	2.133068668052549	1.01504	1.4808126790822655	1.2724375840909556	1.2413668769376875	2.2003088421040604	8.04945889	0.10320574	0.62072222	0.02464884	0.01000461	-0.20863988	-0.23146915	0.0593	-0.07984634	-0.08958908	-0.011	-0.024	-0.009	-0.01	0.006	0.028	0.005	0.019	-5.3895	2079.83154111	0.3141	0.7735	0.4085	1.408499210519267	0.7235198056950293	9.522141369455012	55.659907997507645	172.96914079111127	64.19054041419274	160.6718730213489	43.674886561811526	32.30171934898671	253.0817277707602	52.13943565287475	23.0246088319774	29.85690690763556	47.39463296008681	18.11290483068662	825.4152658885444	14.189959760194505	10.614408401635922	5.525189872605726	11.514516754078572	7.909686378234761	5.141964326249851	7.936941457136258	2.31447213373601	2.191398221292628	1.9998828849545145	2.133068668052549	1.01504	1.4808126790822655	1.2724375840909556	1.2413668769376875	2.2003088421040604	8.04945889	0.10320574	0.62072222	0.02464884	0.01000461	-0.20863988	-0.23146915	0.0593	-0.07984634	-0.08958908	-0.011	-0.024	-0.01	0.006	0.028	0.005	0.019	2.6462	0.3141	0.7735	0.4085	7.1	1
L-063	9.096987818194412	59.048639078025616	169.2901539351939	44.33485239878895	31.177371845419795	22.417855466399907	97.78746130499334	26.35302446649925	4.552770405202534	11.305368111770076	6.78372928593144	4.552770405202534	7.902398922154296	2.247782932762102	1.9910759402294704	2.1393679712608327	1.01566	1.4890575596496562	1.270339473683481	1.2440516446353174	2.2079027384703123	8.67724049	0.0867125	0.61586337	0.01679959	0.00588986	-0.17928756	-0.27011861	0.04775	-0.07059165	-0.09154708	-0.014	-0.029	0.008	-0.012	0.005	0.019	0.0105	0.0205	-5.1479	0.892	0.2833	0.7833	0.4155	1.924557879886888	0.7959712417261247	1	9.096987818194412			44.33485239878895	31.177371845419795	120.20531677139324	97.78746130499334	28.196013610585627		26.35302446649925	8.339976349543495	8.697828791039596	4.552770405202534	11.305368111770076	6.78372928593144	4.552770405202534	7.902398922154296	2.3311155819971896	1.9910759402294704	2.1393679712608327	1.01566	1.4890575596496562	1.270339473683481	1.2440516446353174	2.2079027384703123	8.67724049	0.0867125	0.61586337	0.01679959	0.00588986	-0.17928756	-0.27011861	0.04775	-0.07059165	-0.09154708	-0.014	-0.029	0.008	-0.012	0.005	0.019	0.0105	0.0205	-5.1479	2066.91168232	0.2833	0.7833	0.4155	1.1877623575870446	0.4516907920248112	9.096987818194412	59.048639078025616	169.2901539351939			44.33485239878895	31.177371845419795	120.20531677139324	22.417855466399907	20.21139112240823	28.196013610585627		26.35302446649925	485.5123696059965	8.339976349543495	8.697828791039596	4.552770405202534	11.305368111770076	6.78372928593144	4.552770405202534	7.902398922154296	2.3311155819971896	2.247782932762102	1.9910759402294704	2.1393679712608327	1.01566	1.4890575596496562	1.270339473683481	1.2440516446353174	2.2079027384703123	8.67724049	0.0867125	0.61586337	0.01679959	0.00588986	-0.17928756	-0.27011861	0.04775	-0.07059165	-0.09154708	-0.014	-0.029	-0.012	0.005	0.019	0.0105	0.0205	1.3484	0.2833	0.7833	0.4155	6.7	0
L-065	9.33438494873764	59.89633556495953	166.9854637278121	44.63655447295398	22.34048488781295	36.34443915730037	137.56839437716366	30.27835062351762	4.480126242360036	11.23306443611386	7.049528505329564	4.281328696544944	7.970426363674971	2.1549657611550685	1.9993713260337256	2.1222670938522907	1.0169941104822096	1.476090805717268	1.274398113858063	1.2411457170266516	2.2121293009228817	8.50432092338447	0.1185716688070761	0.6504298488104762	0.05485324400388	-0.0442173915198303	-0.253074859451989	-0.2495768302769055	0.0588560440208804	-0.0672922449738994	-0.0972036929939599	-0.007665223304466	-0.0291856537130742	0.005740124802496	-0.0067654053081061	-0.0034658493169863	0.0138784575691513	0.0102869957399148	0.0189723094461889	-5.183351076021521	0.8784811846236924	0.384940322806456	0.8004710534210685	0.386867560351207	1.8841058527215733	0.9133466893220106	15	9.261423797307923	62.63185559052529	140.85511753290015	44.002254718664034	20.67230549581409	140.2126283082147	110.54080239829813	27.46731230166238	35.33606085604676	29.93672660453993	6.329982049473656	9.320418895616768	4.30510040274665	10.668024088471556	6.915555718066823	4.0998296239858	7.805789938153059	2.3134913763969887	1.9898666740126996	2.05647296886543	1.01587	1.4740356798902854	1.2707341289673142	1.2300583389607138	2.2036026420229478	7.97883643	0.08882379	0.59850701	0.01139979	-0.06731876	-0.27824555	-0.27938706	0.03806	-0.0711737	-0.10379633	-0.014	-0.031	0.002	-0.012	-0.007	0.012	0.0095	0.017	-5.2839	2068.28265114	0.2914	0.7775	0.3757	1.139122517336597	0.7598611411235078	9.673595560743776	61.40506226457098	170.38714216179702	63.06547467680871	142.01711760402836	44.73857159541856	28.21536986393001	186.35311975892023	41.77633062116548	20.374887883760003	28.30219797482365	45.54408750880523	30.67729857675363	499.9426504769468	6.909980404717682	9.70373193565441	5.267240906796438	11.421116722787076	7.162591909302902	4.8163967498453175	7.985288844271626	2.3448753367044515	2.2283846400124667	2.00141310089124	2.133815439474596	1.02254	1.4844482051519523	1.2771952009508374	1.2442579378320604	2.246288629808796	8.64235558	0.13294644	0.65930165	0.06755941	0.01178554	-0.17564987	-0.20442186	0.06479	-0.05838806	-0.07784369	-0.006	-0.023	-0.006	0.004	0.024	0.0115	0.024	1.36	0.4358	0.8121	0.4907	7.8	1
L-066	9.14242407558104	50.22015788955271	137.15345556769793	42.65512952369269	32.010957855041035	14.15052241053307	159.68178134348747	19.62538925220099	6.382708183863974	11.301021487134	7.2608424899132356	4.093173683859547	7.938165756041914	2.1950077963204326	1.992774203196299	2.070185275957634	1.01677	1.4848266603051143	1.2778908351409353	1.2294496765263887	2.243746520698513	8.71639827	0.10238068	0.61062317	0.0107382	-0.01167191	-0.21015637	-0.23746023	0.04262	-0.05481187	-0.08187725	-0.016	-0.023	0.015	-0.006	-0.001	0.029	0.0145	0.019	-5.4153	0.9257	0.3169	0.7794	0.4737	2.1001282211364103	1.2741153360724362	1	9.14242407558104			42.65512952369269	32.010957855041035	173.83230375402053	159.68178134348747	24.59212089866338		19.62538925220099	15.229956810976905	13.96747658810101	6.382708183863974	11.301021487134	7.2608424899132356	4.093173683859547	7.938165756041914	2.299570832342367	1.992774203196299	2.070185275957634	1.01677	1.4848266603051143	1.2778908351409353	1.2294496765263887	2.243746520698513	8.71639827	0.10238068	0.61062317	0.0107382	-0.01167191	-0.21015637	-0.23746023	0.04262	-0.05481187	-0.08187725	-0.016	-0.023	0.015	-0.006	-0.001	0.029	0.0145	0.019	-5.4153	2070.82257259	0.3169	0.7794	0.4737	1.3659102431989718	0.7665348295537502	9.14242407558104	50.22015788955271	137.15345556769793			42.65512952369269	32.010957855041035	173.83230375402053	14.15052241053307	18.54189022446014	24.59212089866338		19.62538925220099	752.5206552783113	15.229956810976905	13.96747658810101	6.382708183863974	11.301021487134	7.2608424899132356	4.093173683859547	7.938165756041914	2.299570832342367	2.1950077963204326	1.992774203196299	2.070185275957634	1.01677	1.4848266603051143	1.2778908351409353	1.2294496765263887	2.243746520698513	8.71639827	0.10238068	0.61062317	0.0107382	-0.01167191	-0.21015637	-0.23746023	0.04262	-0.05481187	-0.08187725	-0.016	-0.023	-0.006	-0.001	0.029	0.0145	0.019	1.1443	0.3169	0.7794	0.4737	1.8	0
L-067	10.36291433327118	66.94812477386336	204.15431297433616	43.60506813791586	23.651134775813656	51.13755531216082	272.48221805636655	28.365639699225063	5.501467470401269	11.467298125755793	7.786106017476159	5.369408232460119	7.873763864450763	2.204855913866837	2.0037396363997466	2.1074184015402184	1.0164087610000003	1.478924148415156	1.273648469454298	1.239589723529974	2.213851492126477	8.009760728294	0.0878228716438	0.5971718181566001	0.0313951594745	0.025283608752	-0.170705895289	-0.259388693975	0.0410693923	-0.0599889380656	-0.0923551038515	-0.00801853	-0.0329734399999999	0.00099685	-0.0129752899999999	0.00101225	0.01200102	0.00603309	0.0230043949999999	-5.002385783	0.845815221	0.299792021	0.7812790909999999	0.4497741489999999	1.8179324187722323	0.9984879464800392	6	10.020858385055872	63.51933642313977	164.07838448099304	43.211550799876505	14.200247493886565	298.5754136262083	219.75753180410655	33.33271388759476	49.5513273986403	28.204341474971777	3.7099894792333727	9.861907494121352	5.393840312318501	11.4131181093541	7.21982565199445	5.354833302870844	7.765614951179617	2.349868674138401	2.0006015837128417	2.068357213474328	1.01595	1.4773559583900535	1.2704597740494226	1.230222285873789	2.208507003625533	7.67881999	0.08623688	0.58775434	0.02190802	0.01606237	-0.20559126	-0.25958541	0.03646	-0.06289016	-0.09487469	-0.01	-0.033	-0.0	-0.017	-0.0	0.007	0.006	0.02	-5.0821	2058.25041201	0.2825	0.7812	0.4371	1.0799678418618426	0.7054049083464756	10.368121209367969	68.48688268006084	207.23892915332848	63.83469575861862	166.27896787402076	44.027356430371576	23.78387184289464	323.88714028018126	92.58052395416	23.199963796219173	36.10469296652664	55.225284009491645	31.065367334373807	959.3806319694778	5.059985650922067	15.709054128763704	5.503016143009731	15.719767693595005	7.814220297511307	5.400978869735763	7.940884654761114	2.4267282432777426	2.245705447321225	2.0059663541032133	2.129159571133308	1.01685	1.4803721355841366	1.2741346509708604	1.240846662734738	2.2437962316210265	8.2059375	0.10147555	0.60049902	0.03433748	0.03422379	-0.16857228	-0.22439974	0.0436	-0.05289995	-0.08869506	-0.008	-0.029	-0.008	0.002	0.015	0.0085	0.024	1.7529	0.3066	0.7871	0.4864	2.6	1
