rxn_id	startingmat_1_smiles	startingmat_2_smiles	product_1_smiles
L1755	CC(C)(C)OC(=O)N1CCC([C@@](C)(O)c2ccc3cnc(Cl)cc3n2)CC1	Nc1ccc(-n2ccc(CO)n2)cc1F	CC(C)(C)OC(=O)N1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(-n5ccc(CO)n5)cc4F)cc3n2)CC1
L1756	CN(C)Cc1ccc(-c2ccc(Cl)n3cnnc23)cc1	COc1cccc(CN)c1	COc1cccc(CNc2ccc(-c3ccc(CN(C)C)cc3)c3nncn23)c1
L1770	COc1cc(OC)cc(C(=O)c2cn(COCC[Si](C)(C)C)c3nc(Cl)ccc23)c1	Nc1ccccc1[N+](=O)[O-]	COc1cc(OC)cc(C(=O)c2cn(COCC[Si](C)(C)C)c3nc(Nc4ccccc4[N+](=O)[O-])ccc23)c1
L1773	COc1cc(OC)c(Cl)c(-c2ccc3c(Cl)nn(C)c3c2)c1Cl	Cc1cccc([N+](=O)[O-])c1N	COc1cc(OC)c(Cl)c(-c2ccc3c(Nc4c(C)cccc4[N+](=O)[O-])nn(C)c3c2)c1Cl
L1774	COc1cc(OC)c(Cl)c(-c2ccc3nc(Cl)c(C#N)cc3c2)c1Cl	Cc1cccc([N+](=O)[O-])c1N	COc1cc(OC)c(Cl)c(-c2ccc3nc(Nc4c(C)cccc4[N+](=O)[O-])c(C#N)cc3c2)c1Cl
L1775	COc1cc(OC)c(Cl)c(-c2ccc3c(C#N)c(Cl)ncc3c2)c1Cl	Cc1cccc([N+](=O)[O-])c1N	COc1cc(OC)c(Cl)c(-c2ccc3c(C#N)c(Nc4c(C)cccc4[N+](=O)[O-])ncc3c2)c1Cl
L1776	COc1cc2c(C#N)c(Cl)ncc2cc1-c1c(Cl)c(OC)cc(OC)c1Cl	Cc1cccc([N+](=O)[O-])c1N	COc1cc2c(C#N)c(Nc3c(C)cccc3[N+](=O)[O-])ncc2cc1-c1c(Cl)c(OC)cc(OC)c1Cl
L1777	COc1cc(OC)c(Cl)c(-c2cc(F)c3c(C#N)c(Cl)ncc3c2)c1Cl	Cc1cccc([N+](=O)[O-])c1N	COc1cc(OC)c(Cl)c(-c2cc(F)c3c(C#N)c(Nc4c(C)cccc4[N+](=O)[O-])ncc3c2)c1Cl
L1778	CC(C)c1nnc(N2CCC2C)c2cnc(Cl)cc12	C[C@]1(F)CN(c2nccc(N)n2)CC[C@H]1O	CC(C)c1nnc(N2CCC2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12
L1779	FC(F)(F)c1ccc2c(Br)cc(C(F)(F)F)nc2c1	CC(C)(C)OC(=O)N1CCC[C@H]1CN	CC(C)(C)OC(=O)N1CCC[C@H]1CNc1cc(C(F)(F)F)nc2cc(C(F)(F)F)ccc12
L1780	Fc1ccc2nc(C(F)(F)F)cc(Cl)c2c1F	Nc1ccc(C(F)(F)F)cn1	Fc1ccc2nc(C(F)(F)F)cc(Nc3ccc(C(F)(F)F)cn3)c2c1F
L1781	Fc1cc(F)c2nc(C(F)(F)F)cc(Cl)c2c1F	Nc1ccc(C(F)(F)F)cn1	Fc1cc(F)c2nc(C(F)(F)F)cc(Nc3ccc(C(F)(F)F)cn3)c2c1F
L1782	CC(C)(C)OC(=O)N1CCN(c2cc(Cl)nc3cc(C(F)(F)F)ccc23)CC1	Nc1ccc(C(F)(F)F)cn1	CC(C)(C)OC(=O)N1CCN(c2cc(Nc3ccc(C(F)(F)F)cn3)nc3cc(C(F)(F)F)ccc23)CC1
L1783	FC(F)(F)c1ccc2c(Cl)cc(N3CCOCC3)nc2c1	Nc1ccc(C(F)(F)F)cn1	FC(F)(F)c1ccc(Nc2cc(N3CCOCC3)nc3cc(C(F)(F)F)ccc23)nc1
L1784	FC(F)(F)c1ccc2c(N3CCOCC3)cc(Cl)nc2c1	Nc1ccc(C(F)(F)F)cn1	FC(F)(F)c1ccc(Nc2cc(N3CCOCC3)c3ccc(C(F)(F)F)cc3n2)nc1
L1785	OCc1ccc(-c2ccnc(Cl)n2)s1	Nc1ccc(C(=O)N2CCC(N3CCCC3)CC2)cc1	O=C(c1ccc(Nc2nccc(-c3ccc(CO)s3)n2)cc1)N1CCC(N2CCCC2)CC1
L1786	COc1cnc(Cl)nc1-c1cc2ccccc2s1	Nc1ccc(C(=O)N2CCC(N3CCCC3)CC2)cc1	COc1cnc(Nc2ccc(C(=O)N3CCC(N4CCCC4)CC3)cc2)nc1-c1cc2ccccc2s1
L1787	Cc1nc(-c2ccccc2Nc2nc(Cl)ncc2Cl)n[nH]1	CC(=O)N1CC2CN(c3ccc(N)cc3)CC2C1	CC(=O)N1CC2CN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5-c5n[nH]c(C)n5)n4)cc3)CC2C1
L1788	Cc1nc(-c2ccccc2Nc2nc(Cl)ncc2Cl)nn1C	CC(=O)N1CCN(c2ccc(N)cc2)CC1	CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4-c4nc(C)n(C)n4)n3)cc2)CC1
L1789	CCn1nc(-c2ccccc2Nc2nc(Cl)ncc2Cl)nc1C	CC(=O)N1CCN(c2ccc(N)cc2)CC1	CCn1nc(-c2ccccc2Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)nc1C
L1790	Cn1cnc(-c2ccccc2Nc2nc(Cl)ncc2Cl)n1	CN1CCN(Cc2ccc(N)cc2)CC1	CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4-c4ncn(C)n4)n3)cc2)CC1
L1791	Brc1ccccc1-c1ccccc1	Cc1cc(C)c(N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)c(C)c1	Cc1cc(C)c(N[C@@H](c2ccccc2)[C@@H](Nc2ccccc2-c2ccccc2)c2ccccc2)c(C)c1
L1792	CC(C)(C)c1cc(-c2ccccc2Br)cc(C(C)(C)C)c1	Cc1cc(C)c(N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)c(C)c1	Cc1cc(C)c(N[C@@H](c2ccccc2)[C@@H](Nc2ccccc2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2ccccc2)c(C)c1
L1794	Cc1ccc2ccccc2c1Br	Cc1cc(C)c(N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)c(C)c1	Cc1cc(C)c(N[C@@H](c2ccccc2)[C@@H](Nc2c(C)ccc3ccccc23)c2ccccc2)c(C)c1
L1795	CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1	Cc1cc(C)c(N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)c(C)c1	Cc1cc(C)c(N[C@@H](c2ccccc2)[C@@H](Nc2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2ccccc2)c(C)c1
L1796	Cc1cc(C)c(C#N)c(Cl)n1	CCN(C(=O)CN)c1cccc(C)c1	CCN(C(=O)CNc1nc(C)cc(C)c1C#N)c1cccc(C)c1
L1797	Cc1cc(C)c(C#N)c(Cl)n1	CCN(C(=O)C(C)N)c1cccc(C)c1	CCN(C(=O)C(C)Nc1nc(C)cc(C)c1C#N)c1cccc(C)c1
L1798	Cc1cc(C(C)C)c(C#N)c(Cl)n1	CCN(C(=O)C(C)N)c1cccc(C)c1	CCN(C(=O)C(C)Nc1nc(C)cc(C(C)C)c1C#N)c1cccc(C)c1
L1799	Cc1cc(C(F)(F)F)c(C#N)c(Cl)n1	CCN(C(=O)C(C)N)c1cccc(C)c1	CCN(C(=O)C(C)Nc1nc(C)cc(C(F)(F)F)c1C#N)c1cccc(C)c1
L1800	Cc1cc(C(F)(F)F)c(C#N)c(Cl)n1	CCN(C(=O)[C@@H](N)CO)c1cccc(C)c1	CCN(C(=O)[C@H](CO)Nc1nc(C)cc(C(F)(F)F)c1C#N)c1cccc(C)c1
L1801	CCn1cc(Nc2ncc3cccc(Br)c3n2)cn1	COc1ccc(N)cc1	CCn1cc(Nc2ncc3cccc(Nc4ccc(OC)cc4)c3n2)cn1
L1802	COc1ccc(-n2ccc3cnc(Cl)nc32)cc1	CCn1cc(N)cn1	CCn1cc(Nc2ncc3ccn(-c4ccc(OC)cc4)c3n2)cn1
L1803	COc1ccc(-n2ncc3cnc(Cl)nc32)cc1	CCn1cc(N)cn1	CCn1cc(Nc2ncc3cnn(-c4ccc(OC)cc4)c3n2)cn1
L1804	COc1ccc(-n2nc(C)c3cnc(Cl)nc32)cc1	CCn1cc(N)cn1	CCn1cc(Nc2ncc3c(C)nn(-c4ccc(OC)cc4)c3n2)cn1
L1805	Cc1nn(-c2ccc3ncccc3c2)c2nc(Cl)ncc12	CCn1cc(N)cn1	CCn1cc(Nc2ncc3c(C)nn(-c4ccc5ncccc5c4)c3n2)cn1
L1806	Cc1nn(-c2ccc3ncccc3c2)c2nc(Cl)ncc12	CC(C)(C)OC(=O)N1CCC(n2cc(N)cn2)CC1	Cc1nn(-c2ccc3ncccc3c2)c2nc(Nc3cnn(C4CCN(C(=O)OC(C)(C)C)CC4)c3)ncc12
L1807	Cc1cccc2cccc(-c3cc4c(N5CCN(C(=O)OC(C)(C)C)[C@@H](CC#N)C5)nc(Cl)nc4n3C)c12	CN(C)CCN	Cc1cccc2cccc(-c3cc4c(N5CCN(C(=O)OC(C)(C)C)[C@@H](CC#N)C5)nc(NCCN(C)C)nc4n3C)c12
L1808	Cc1nc2c(F)cc(-c3nc(Cl)ncc3F)cc2n1C(C)C	Cc1ccc(N)cc1Nc1nccc(-c2cccnc2)n1	Cc1ccc(Nc2ncc(F)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)cc1Nc1nccc(-c2cccnc2)n1
L1809	FC(F)(F)C1CCC(c2nc3c(Cl)nc4ccccc4c3[nH]2)CC1	Nc1ccc(Cl)c(Cl)c1	FC(F)(F)C1CCC(c2nc3c(Nc4ccc(Cl)c(Cl)c4)nc4ccccc4c3[nH]2)CC1
L1810	Clc1nc2ccccc2c2[nH]c(C3C4CC3C4)nc12	Nc1ccc(Cl)c(Cl)c1	Clc1ccc(Nc2nc3ccccc3c3[nH]c(C4C5CC4C5)nc23)cc1Cl
L1811	Clc1nc2ccccc2c2[nH]c(C34CCC(CC3)C4)nc12	Nc1ccc(Cl)c(Cl)c1	Clc1ccc(Nc2nc3ccccc3c3[nH]c(C45CCC(CC4)C5)nc23)cc1Cl
L1812	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCO2	CCN1CCN(Cc2ccc(N)nc2)CC1	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1
L1813	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCCO2	CCN1CCN(Cc2ccc(N)nc2)CC1	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1
L1814	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCCO2	CC(C)N1CCN(Cc2ccc(N)nc2)CC1	CC(C)N1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1
L1815	CC(C)N1CCc2cc(-c3nc(Cl)ncc3F)ccc2C1=O	CC(C)N1CCN(Cc2ccc(N)nc2)CC1	CC(C)N1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCN(C(C)C)C5=O)n3)nc2)CC1
L1816	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCCO2	CC(C)(C)OC(=O)N1CCN(Cc2ccc(N)nc2)CC1	CC(C)(C)OC(=O)N1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1
L1817	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCO2	CN1CCN(c2ccc(N)nc2)CC1	CN1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1
L1818	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCO2	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1
L1819	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCCO2	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1
L1820	O=C1NCCc2cc(-c3nc(Cl)ncc3F)ccc21	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCNC5=O)n3)nc2)CC1
L1821	CN1CCc2cc(-c3nc(Cl)ncc3F)ccc2C1=O	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CN1CCc2cc(-c3nc(Nc4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)ccc2C1=O
L1822	CCN1CCc2cc(-c3nc(Cl)ncc3F)ccc2C1=O	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CCN1CCc2cc(-c3nc(Nc4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)ccc2C1=O
L1823	CC(C)N1CCc2cc(-c3nc(Cl)ncc3F)ccc2C1=O	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CC(C)N1CCc2cc(-c3nc(Nc4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)ccc2C1=O
L1824	CC(C)N1C(=O)CCc2cc(-c3nc(Cl)ncc3F)ccc21	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCC(=O)N5C(C)C)n3)nc2)CC1
L1825	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCO2	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1
L1826	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCCO2	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1
L1827	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCCO2	CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(N)nc2)CC1	CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1
L1828	O=C1CCOc2cc(-c3nc(Cl)ncc3F)ccc21	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCC5=O)n3)nc2)CC1
L1829	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCO2	CCN1CCN(C(=O)c2ccc(N)nc2)CC1	CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCO5)n3)nc2)CC1
L1830	Fc1cnc(Cl)nc1-c1ccc2c(c1)OCCO2	CCN1CCN(C(=O)c2ccc(N)nc2)CC1	CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCO5)n3)nc2)CC1
L1831	O=C1CCOc2cc(-c3nc(Cl)ncc3F)ccc21	CCN1CCN(C(=O)c2ccc(N)nc2)CC1	CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OCCC5=O)n3)nc2)CC1
L1832	O=C1NCCc2cc(-c3nc(Cl)ncc3F)ccc21	CCN1CCN(C(=O)c2ccc(N)nc2)CC1	CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCNC5=O)n3)nc2)CC1
L1833	CC(C)N1CCc2cc(-c3nc(Cl)ncc3F)ccc2C1=O	CCN1CCN(C(=O)c2ccc(N)nc2)CC1	CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)CCN(C(C)C)C5=O)n3)nc2)CC1
L1834	Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Cl)nc2ccn(C(=O)OC(C)(C)C)c12	N#Cc1ccc(N)cn1	Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)nc2)nc2ccn(C(=O)OC(C)(C)C)c12
L1835	Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Cl)nc2ccn(C(=O)OC(C)(C)C)c12	N#Cc1ccc(N)cc1F	Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2ccn(C(=O)OC(C)(C)C)c12
L1836	CC(C)(C)OC(=O)n1ccc2nc(Cl)nc(Oc3c(F)cc(/C=C/C#N)cc3F)c21	N#Cc1ccc(N)cn1	CC(C)(C)OC(=O)n1ccc2nc(Nc3ccc(C#N)nc3)nc(Oc3c(F)cc(/C=C/C#N)cc3F)c21
L1837	CC(C)(C)OC(=O)n1ccc2nc(Cl)nc(Oc3c(F)cc(/C=C/C#N)cc3F)c21	N#Cc1ccc(N)cc1F	CC(C)(C)OC(=O)n1ccc2nc(Nc3ccc(C#N)c(F)c3)nc(Oc3c(F)cc(/C=C/C#N)cc3F)c21
L1838	N#C/C=C/c1cc(F)c(Oc2nc(Cl)nc3ccsc23)c(F)c1	N#Cc1ccc(N)cn1	N#C/C=C/c1cc(F)c(Oc2nc(Nc3ccc(C#N)nc3)nc3ccsc23)c(F)c1
L1839	N#C/C=C/c1cc(F)c(Oc2nc(Cl)nc3ccsc23)c(F)c1	N#Cc1ccc(N)cc1F	N#C/C=C/c1cc(F)c(Oc2nc(Nc3ccc(C#N)c(F)c3)nc3ccsc23)c(F)c1
L1840	N#C/C=C/c1cc(F)c(Oc2nc(Cl)nc3sccc23)c(F)c1	N#Cc1ccc(N)cn1	N#C/C=C/c1cc(F)c(Oc2nc(Nc3ccc(C#N)nc3)nc3sccc23)c(F)c1
L1841	N#C/C=C/c1cc(F)c(Oc2nc(Cl)nc3sccc23)c(F)c1	N#Cc1ccc(N)cc1F	N#C/C=C/c1cc(F)c(Oc2nc(Nc3ccc(C#N)c(F)c3)nc3sccc23)c(F)c1
L1842	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Cl)nc2ccsc12	N#Cc1ccc(N)cn1	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Nc2ccc(C#N)nc2)nc2ccsc12
L1843	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Cl)nc2sccc12	N#Cc1ccc(N)cn1	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Nc2ccc(C#N)nc2)nc2sccc12
L1844	Cc1cc(-c2ccc(F)cc2)cc(C)c1Oc1nc(Cl)nc2ccsc12	N#Cc1ccc(N)cn1	Cc1cc(-c2ccc(F)cc2)cc(C)c1Oc1nc(Nc2ccc(C#N)nc2)nc2ccsc12
L1845	Cc1cc(-c2ccc(F)cc2)cc(C)c1Oc1nc(Cl)nc2sccc12	N#Cc1ccc(N)cn1	Cc1cc(-c2ccc(F)cc2)cc(C)c1Oc1nc(Nc2ccc(C#N)nc2)nc2sccc12
L1846	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Cl)nc2ccsc12	N#Cc1ccc(N)cc1F	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2ccsc12
L1847	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Cl)nc2sccc12	N#Cc1ccc(N)cc1F	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2sccc12
L1848	Cc1cc(-c2ccc(F)cc2)cc(C)c1Oc1nc(Cl)nc2ccsc12	N#Cc1ccc(N)cc1F	Cc1cc(-c2ccc(F)cc2)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2ccsc12
L1849	Cc1cc(-c2ccc(F)cc2)cc(C)c1Oc1nc(Cl)nc2sccc12	N#Cc1ccc(N)cc1F	Cc1cc(-c2ccc(F)cc2)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2sccc12
L1850	N#Cc1cc(-c2ccccc2)cnc1Br	Cc1cc(C)nc(N)n1	Cc1cc(C)nc(Nc2ncc(-c3ccccc3)cc2C#N)n1
L1851	N#Cc1cc(-c2ccccc2)cnc1Br	Cc1cc(N)nc(C)n1	Cc1cc(Nc2ncc(-c3ccccc3)cc2C#N)nc(C)n1
L1852	N#Cc1cc(-c2ccccc2)cnc1Br	Cc1cc(C)nc(N)c1	Cc1cc(C)nc(Nc2ncc(-c3ccccc3)cc2C#N)c1
L1853	N#Cc1cc(-c2ccccc2)cnc1Br	Cc1cncc(N)n1	Cc1cncc(Nc2ncc(-c3ccccc3)cc2C#N)n1
L1854	N#Cc1cc(-c2ccccc2)cnc1Br	Cc1cccc(N)n1	Cc1cccc(Nc2ncc(-c3ccccc3)cc2C#N)n1
L1855	N#Cc1cc(-c2ccccc2)cnc1Br	Cc1cc(N)ccn1	Cc1cc(Nc2ncc(-c3ccccc3)cc2C#N)ccn1
L1856	N#Cc1cc(-c2ccccc2)cnc1Br	Cc1cncc(N)c1	Cc1cncc(Nc2ncc(-c3ccccc3)cc2C#N)c1
L1857	N#Cc1c(-c2ccccc2)ccnc1Cl	Cc1ccnc(N)c1	Cc1ccnc(Nc2nccc(-c3ccccc3)c2C#N)c1
L1858	N#Cc1c(-c2ccccc2)ccnc1Cl	COc1ccnc(N)c1	COc1ccnc(Nc2nccc(-c3ccccc3)c2C#N)c1
L1859	N#Cc1c(-c2ccccc2)ccnc1Cl	CC(C)(C)[Si](C)(C)OCc1ccnc(N)c1	CC(C)(C)[Si](C)(C)OCc1ccnc(Nc2nccc(-c3ccccc3)c2C#N)c1
L1860	N#Cc1c(-c2ccccc2)ccnc1Cl	Nc1ccccn1	N#Cc1c(-c2ccccc2)ccnc1Nc1ccccn1
L1861	N#Cc1c(-c2ccccc2)ccnc1Cl	Cc1cc(C)cc(N)c1	Cc1cc(C)cc(Nc2nc(-c3ccccc3)ccc2C#N)c1
L1862	CNC(=O)c1ccccc1CNc1nc(Cl)nc2c1cnn2C1CCCCO1	CS(=O)(=O)c1ccc(N)cc1	CNC(=O)c1ccccc1CNc1nc(Nc2ccc(S(C)(=O)=O)cc2)nc2c1cnn2C1CCCCO1
L1863	CC(=O)Nc1ccccc1CNc1nc(Cl)nc2c1cnn2C1CCCCO1	CS(=O)(=O)c1ccc(N)cc1	CC(=O)Nc1ccccc1CNc1nc(Nc2ccc(S(C)(=O)=O)cc2)nc2c1cnn2C1CCCCO1
L1864	CN(c1ccccc1CNc1nc(Cl)nc2c1cnn2C1CCCCO1)S(C)(=O)=O	CS(=O)(=O)c1ccc(N)cc1	CN(c1ccccc1CNc1nc(Nc2ccc(S(C)(=O)=O)cc2)nc2c1cnn2C1CCCCO1)S(C)(=O)=O
L1865	CNC(=O)c1ccccc1Nc1nc(Cl)nc2c1cnn2C1CCCCO1	CS(=O)(=O)c1ccc(N)cc1	CNC(=O)c1ccccc1Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)nc2c1cnn2C1CCCCO1
L1866	CC(=O)Nc1ccccc1Nc1nc(Cl)nc2c1cnn2C1CCCCO1	CS(=O)(=O)c1ccc(N)cc1	CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)nc2c1cnn2C1CCCCO1
L1867	CN(c1ccccc1Nc1nc(Cl)nc2c1cnn2C1CCCCO1)S(C)(=O)=O	CS(=O)(=O)c1ccc(N)cc1	CN(c1ccccc1Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)nc2c1cnn2C1CCCCO1)S(C)(=O)=O
L1868	CNC(=O)c1cccc(Nc2nc(Cl)nc3c2cnn3C2CCCCO2)c1	CS(=O)(=O)c1ccc(N)cc1	CNC(=O)c1cccc(Nc2nc(Nc3ccc(S(C)(=O)=O)cc3)nc3c2cnn3C2CCCCO2)c1
L1869	CC(=O)Nc1cccc(Nc2nc(Cl)nc3c2cnn3C2CCCCO2)c1	CS(=O)(=O)c1ccc(N)cc1	CC(=O)Nc1cccc(Nc2nc(Nc3ccc(S(C)(=O)=O)cc3)nc3c2cnn3C2CCCCO2)c1
L1870	CN(c1cccc(Nc2nc(Cl)nc3c2cnn3C2CCCCO2)c1)S(C)(=O)=O	CS(=O)(=O)c1ccc(N)cc1	CN(c1cccc(Nc2nc(Nc3ccc(S(C)(=O)=O)cc3)nc3c2cnn3C2CCCCO2)c1)S(C)(=O)=O
L1871	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1cccc(N2CCOCC2)c1	c1ccc(CNc2nc(Nc3cccc(N4CCOCC4)c3)nc3c2cnn3C2CCCCO2)cc1
L1872	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1ccccc1	c1ccc(CNc2nc(Nc3ccccc3)nc3c2cnn3C2CCCCO2)cc1
L1873	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1ccc(CN2CCOCC2)cc1	c1ccc(CNc2nc(Nc3ccc(CN4CCOCC4)cc3)nc3c2cnn3C2CCCCO2)cc1
L1874	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1cccc(CN2CCOCC2)c1	c1ccc(CNc2nc(Nc3cccc(CN4CCOCC4)c3)nc3c2cnn3C2CCCCO2)cc1
L1875	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1ccc(CN2CCNCC2)cc1	c1ccc(CNc2nc(Nc3ccc(CN4CCNCC4)cc3)nc3c2cnn3C2CCCCO2)cc1
L1876	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1cccc(CN2CCNCC2)c1	c1ccc(CNc2nc(Nc3cccc(CN4CCNCC4)c3)nc3c2cnn3C2CCCCO2)cc1
L1877	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1ccc(N2CCOCC2)cc1	c1ccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3c2cnn3C2CCCCO2)cc1
L1878	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1ccc(N2CCNCC2)cc1	c1ccc(CNc2nc(Nc3ccc(N4CCNCC4)cc3)nc3c2cnn3C2CCCCO2)cc1
L1879	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1cccc(N2CCNCC2)c1	c1ccc(CNc2nc(Nc3cccc(N4CCNCC4)c3)nc3c2cnn3C2CCCCO2)cc1
L1880	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	CN1CCN(c2ccc(N)cc2)CC1	CN1CCN(c2ccc(Nc3nc(NCc4ccccc4)c4cnn(C5CCCCO5)c4n3)cc2)CC1
L1881	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	CN1CCN(c2cccc(N)c2)CC1	CN1CCN(c2cccc(Nc3nc(NCc4ccccc4)c4cnn(C5CCCCO5)c4n3)c2)CC1
L1882	Clc1nc(NCc2ccccc2)c2cnn(C3CCCCO3)c2n1	Nc1ccc(S(N)(=O)=O)cc1	NS(=O)(=O)c1ccc(Nc2nc(NCc3ccccc3)c3cnn(C4CCCCO4)c3n2)cc1
